codice_articolo;kg;data_ordine;data_etichetta;giorni;Unnamed: 6
PF0309070/40XFL;75;27/02/2023;03/03/2023;4;
PF0309070/40XFL;60;01/03/2023;13/03/2023;12;
PF0309070/40XFL;150;23/03/2023;27/03/2023;4;
PF0309070/40XFL;150;23/03/2023;17/04/2023;25;
PF0309070/40XFL;40;06/04/2023;17/04/2023;11;
PF0309070/40XFL;60;11/04/2023;17/04/2023;6;
PF0309070/40XFL;150;23/03/2023;19/04/2023;27;
PF0118070/40XFL;75;11/07/2023;20/07/2023;9;
PF0309070/40XFL;40;20/07/2023;26/07/2023;6;
PF0388070/40XFL;40;28/08/2023;07/09/2023;10;
PF0309070/40XFL;80;31/08/2023;07/09/2023;7;
PF0039070/40XFL;140;16/11/2023;24/11/2023;8;
PF0309070/40XFL;80;06/02/2024;13/02/2024;7;
PF0039070/40XFL;150;14/02/2024;19/02/2024;5;
PF0039070/40XFL;150;14/02/2024;20/02/2024;6;
PF0309070/40XFL;80;26/02/2024;15/03/2024;18;
PF0309070/40XFL;20;20/09/2024;25/09/2024;5;
PF0451070/40XFL;50;19/02/2025;27/02/2025;8;
PF0451070/40XFL;50;19/02/2025;27/02/2025;8;
PF0451070/40XFL;140;19/02/2025;04/03/2025;13;
PF0451070/40XFL;60;19/02/2025;05/03/2025;14;
PF0451070/40XFL;140;19/02/2025;06/03/2025;15;
PF0451070/40XFL;140;25/03/2025;16/04/2025;22;
PF0451070/40XFL;150;25/03/2025;17/04/2025;23;
PF0451070/40XFL;150;25/03/2025;17/04/2025;23;
PF0451070/40XFL;150;31/03/2025;17/04/2025;17;
PF0451070/40XFL;150;31/03/2025;23/04/2025;23;
PF0451070/40XFL;140;25/03/2025;24/04/2025;30;
PF0451070/40XFL;140;25/03/2025;28/04/2025;34;
PF0451070/40XFL;140;25/03/2025;29/04/2025;35;
PF0872070/40XFL;50;20/06/2025;26/06/2025;6;
PF0872070/40XFL;50;20/06/2025;02/07/2025;12;
PF0037070/40XP6;300;19/01/2023;20/01/2023;1;
PF0037070/40XP6;400;13/04/2023;14/04/2023;1;
PF0037070/40XP6;300;28/07/2023;31/07/2023;3;
PF0037070/40XP6;300;29/01/2024;30/01/2024;1;
PF0037070/40XP6;300;05/09/2024;10/09/2024;5;
PF0037070/40XP6;330;19/03/2025;20/03/2025;1;
PFD588070/60X6G;40;02/07/2024;15/07/2024;13;
PFD588070/60X6G;100;02/07/2024;17/07/2024;15;
PFD588070/60X6G;60;08/10/2024;16/10/2024;8;
PFD588070/60X6G;100;08/10/2024;16/10/2024;8;
PFD588070/60X6G;100;08/10/2024;17/10/2024;9;
PFD588070/60X6G;60;11/02/2025;21/02/2025;10;
PFD588070/60X6G;100;18/03/2025;21/03/2025;3;
PFD588070/60X6G;40;30/06/2025;04/07/2025;4;
PFD588070/60XFL;50;27/02/2024;08/03/2024;10;
PFD588070/60XFL;80;29/03/2024;11/04/2024;13;
PFD588070/60XFL;80;12/04/2024;19/04/2024;7;
PFD588070/60XFL;80;17/04/2024;07/05/2024;20;
PFD588070/60XFL;100;29/04/2024;14/05/2024;15;
PFD588070/60XFL;100;18/06/2024;21/06/2024;3;
PFD588070/60XFL;100;18/06/2024;27/06/2024;9;
PFD588070/60XFL;40;15/07/2024;24/07/2024;9;
PFD588070/60XFL;100;15/07/2024;25/07/2024;10;
PFD588070/60XFL;41;26/08/2024;04/09/2024;9;
PFD588070/60XFL;100;26/08/2024;11/09/2024;16;
PFD588070/60XFL;140;26/08/2024;11/09/2024;16;
PFD588070/60XFL;100;25/11/2024;29/11/2024;4;
PFD588070/60XFL;40;25/11/2024;16/01/2025;52;
PFD588070/60XFL;60;19/12/2024;17/01/2025;29;
PFD588070/60XFL;100;09/12/2024;10/02/2025;63;
PFD588070/60XFL;100;19/12/2024;10/02/2025;53;
PFD588070/60XFL;100;11/02/2025;21/02/2025;10;
PFD588070/60XFL;100;11/02/2025;21/02/2025;10;
PFD588070/60XFL;42;19/02/2025;21/02/2025;2;
PFD588070/60XFL;100;26/02/2025;18/03/2025;20;
PFD588070/60XFL;100;26/02/2025;18/03/2025;20;
PFD588070/60XFL;100;19/03/2025;22/04/2025;34;
PFD588070/60XFL;100;24/03/2025;24/04/2025;31;
PFD588070/60XFL;60;17/04/2025;24/04/2025;7;
PFD588070/60XFL;100;19/03/2025;28/04/2025;40;
PFD588070/60XFL;100;14/05/2025;16/05/2025;2;
PFD588070/60XFL;80;14/05/2025;30/05/2025;16;
PFD588070/60XFL;80;14/05/2025;03/06/2025;20;
PFD588070/60XFL;100;14/07/2025;16/07/2025;2;
PF0359070/60XP6;40;11/12/2023;20/12/2023;9;
PF0670070120XRF;20;20/04/2023;18/05/2023;28;
PF0352070260I60;455;02/03/2023;14/03/2023;12;
PF0352070260I60;455;02/03/2023;04/04/2023;33;
PF0352070260I60;50;29/08/2024;06/09/2024;8;
PF0496078240ARE;100;23/06/2023;04/07/2023;11;
PF0496078240ARE;100;23/06/2023;05/07/2023;12;
PF0496078240ARE;111;23/06/2023;05/07/2023;12;
PF0496078240ARE;102;23/06/2023;06/07/2023;13;
PF0496078240ARE;188;22/12/2023;19/01/2024;28;
PF0496078240ARE;188;22/12/2023;22/01/2024;31;
PF0496078240ARE;188;22/12/2023;23/01/2024;32;
PF0496078240ARE;188;22/12/2023;06/02/2024;46;
PF0489078240ARE;20;04/04/2024;05/04/2024;1;
PF0489078240IRE;65;30/03/2023;21/04/2023;22;
PF0489078240IRE;70;28/06/2023;14/07/2023;16;
PF0457078240XRF;40;13/02/2023;23/02/2023;10;
PF0457078240XRF;94;21/12/2023;10/01/2024;20;
PF0457078240XRF;50;12/06/2024;26/06/2024;14;
PF0451078420X60;385;26/03/2025;09/04/2025;14;
PF0451078420X60;385;26/03/2025;24/04/2025;29;
PF0463078420£P6;200;19/02/2024;29/02/2024;10;
PF0463078420£P6;40;08/10/2024;24/10/2024;16;
PF03880786A0I66;25;11/04/2023;20/04/2023;9;
PF0489100/10A66;86;09/01/2023;23/01/2023;14;
PF0489100/10A66;19;09/01/2023;24/01/2023;15;
PF0489100/10A66;68;15/02/2023;23/02/2023;8;
PF0489100/10A66;31;21/03/2023;24/03/2023;3;
PF0489100/10A66;116;21/03/2023;28/03/2023;7;
PF0489100/10A66;51;28/04/2023;11/05/2023;13;
PF0489100/10A66;31;16/05/2023;26/05/2023;10;
PF0489100/10A66;31;16/05/2023;26/05/2023;10;
PF0489100/10A66;129;24/05/2023;01/06/2023;8;
PF0489100/10A66;129;24/05/2023;05/06/2023;12;
PF0489100/10A66;29;13/09/2023;25/09/2023;12;
PF0731100/10A66;500;13/03/2023;20/03/2023;7;
PF0731100/10A66;500;13/03/2023;20/03/2023;7;
PF0489100/10A66;29;13/09/2023;19/09/2023;6;
PF0489100/10A66;110;30/10/2023;08/11/2023;9;
PF0489100/10A66;60;28/02/2024;07/03/2024;8;
PF0489100/10A66;44;15/04/2024;22/04/2024;7;
PF0489100/10A66;58;15/04/2024;22/04/2024;7;
PF0489100/10A66;58;15/04/2024;22/04/2024;7;
PF0489100/10A66;58;15/04/2024;24/04/2024;9;
PF0489100/10A66;112;15/04/2024;29/04/2024;14;
PF0489100/10A66;30;24/05/2024;06/06/2024;13;
PF0489100/10A66;52;21/06/2024;02/07/2024;11;
PF0489100/10A66;52;25/09/2024;01/10/2024;6;
PF0489100/10A66;92;25/09/2024;09/10/2024;14;
PF0489100/10A66;50;23/10/2024;05/11/2024;13;
PF0731100/10A66;500;04/02/2025;19/02/2025;15;
PF0731100/10A66;500;04/02/2025;20/02/2025;16;
PF0489100/10A66;98;17/03/2025;03/04/2025;17;
PF0489100/10A66;98;23/04/2025;13/05/2025;20;
PF0489100/10A66;52;19/06/2025;03/07/2025;14;
PF0489100/10A66;52;19/06/2025;07/07/2025;18;
PF0128100/20D66;15;30/01/2023;07/02/2023;8;
PF0128100/20D66;15;30/01/2023;14/02/2023;15;
PF0121100/20D66;20;31/01/2023;16/02/2023;16;
PF0128100/20D66;15;03/03/2023;16/03/2023;13;
PF0128100/20D66;30;12/04/2023;26/04/2023;14;
PF0128100/20D66;15;09/05/2023;19/05/2023;10;
PF0128100/20D66;30;24/05/2023;12/06/2023;19;
PF0128100/20D66;15;15/05/2023;14/06/2023;30;
PF0128100/20D66;15;02/08/2023;05/09/2023;34;
PF0128100/20D66;25;02/08/2023;11/09/2023;40;
PF0128100/20D66;25;22/09/2023;05/10/2023;13;
PF0128100/20D66;20;28/09/2023;09/10/2023;11;
PF0128100/20D66;15;05/10/2023;17/10/2023;12;
PF0128100/20D66;15;05/10/2023;24/10/2023;19;
PF0128100/20D66;20;24/01/2024;12/02/2024;19;
PF0128100/20D66;20;23/02/2024;01/03/2024;7;
PF0128100/20D66;20;04/04/2024;22/04/2024;18;
PF0128100/20D66;20;04/04/2024;23/04/2024;19;
PF0128100/20D66;20;04/04/2024;23/04/2024;19;
PF0128100/20D66;20;15/04/2024;03/05/2024;18;
PF0073100/20X66;100;08/02/2023;24/02/2023;16;
PF0073100/20X66;200;02/05/2023;08/05/2023;6;
PF0828100/20X66;15;15/07/2024;23/07/2024;8;
PF0073100/20X66;100;27/03/2025;28/03/2025;1;
PF0034100/20XEX;40;10/01/2023;02/02/2023;23;
PF0705100/20XEX;20;16/01/2023;03/02/2023;18;
PF0034100/20XEX;40;10/01/2023;06/02/2023;27;
PF0034100/20XEX;40;10/01/2023;06/02/2023;27;
PF0034100/20XEX;40;10/01/2023;06/02/2023;27;
PF0034100/20XEX;75;10/01/2023;06/02/2023;27;
PF0034100/20XEX;80;10/01/2023;06/02/2023;27;
PF0034100/20XEX;44;23/01/2023;06/02/2023;14;
PF0034100/20XEX;80;26/01/2023;16/02/2023;21;
PF0034100/20XEX;40;20/02/2023;22/02/2023;2;
PF0034100/20XEX;40;20/02/2023;27/02/2023;7;
PF0034100/20XEX;40;23/02/2023;02/03/2023;7;
PF0034100/20XEX;80;10/02/2023;06/03/2023;24;
PF0034100/20XEX;40;24/02/2023;06/03/2023;10;
PF0034100/20XEX;40;27/03/2023;11/04/2023;15;
PF0034100/20XEX;40;03/04/2023;11/04/2023;8;
PF0034100/20XEX;80;11/04/2023;13/04/2023;2;
PF0034100/20XEX;40;11/04/2023;19/04/2023;8;
PF0034100/20XEX;40;13/04/2023;19/04/2023;6;
PF0034100/20XEX;80;13/04/2023;21/04/2023;8;
PF0034100/20XEX;80;13/04/2023;21/04/2023;8;
PF0034100/20XEX;40;17/04/2023;21/04/2023;4;
PF0034100/20XEX;50;13/04/2023;04/05/2023;21;
PF0034100/20XEX;40;17/04/2023;17/05/2023;30;
PF0034100/20XEX;40;26/04/2023;17/05/2023;21;
PF0034100/20XEX;40;15/05/2023;22/05/2023;7;
PF0034100/20XEX;80;18/05/2023;23/05/2023;5;
PF0034100/20XEX;80;18/05/2023;24/05/2023;6;
PF0034100/20XEX;40;08/05/2023;25/05/2023;17;
PF0034100/20XEX;40;15/05/2023;25/05/2023;10;
PF0034100/20XEX;40;18/05/2023;25/05/2023;7;
PF0034100/20XEX;40;18/05/2023;25/05/2023;7;
PF0034100/20XEX;40;13/04/2023;30/05/2023;47;
PF0034100/20XEX;40;18/05/2023;12/06/2023;25;
PF0034100/20XEX;40;18/05/2023;14/06/2023;27;
PF0160100/20XEX;80;06/06/2023;14/06/2023;8;
PF0034100/20XEX;80;18/05/2023;21/06/2023;34;
PF0691100/20XEX;15;19/06/2023;23/06/2023;4;
PF0034100/20XEX;35;19/06/2023;23/06/2023;4;
PF0034100/20XEX;40;20/06/2023;23/06/2023;3;
PF0034100/20XEX;40;18/05/2023;26/06/2023;39;
PF0034100/20XEX;40;18/05/2023;30/06/2023;43;
PF0034100/20XEX;80;27/06/2023;03/07/2023;6;
PF0034100/20XEX;40;07/07/2023;12/07/2023;5;
PF0334100/20XEX;30;07/07/2023;13/07/2023;6;
PF0160100/20XEX;40;14/07/2023;17/07/2023;3;
PF0034100/20XEX;80;14/07/2023;19/07/2023;5;
PF0334100/20XEX;24;19/07/2023;20/07/2023;1;
PF0034100/20XEX;40;24/07/2023;27/07/2023;3;
PF0160100/20XEX;40;27/07/2023;31/07/2023;4;
PF0034100/20XEX;40;24/07/2023;01/08/2023;8;
PF0034100/20XEX;40;24/07/2023;01/08/2023;8;
PF0034100/20XEX;40;24/07/2023;31/08/2023;38;
PF0034100/20XEX;40;31/07/2023;04/09/2023;35;
PF0034100/20XEX;40;11/09/2023;19/09/2023;8;
PF0034100/20XEX;40;14/09/2023;19/09/2023;5;
PF0160100/20XEX;100;14/09/2023;27/09/2023;13;
PF0160100/20XEX;100;14/09/2023;02/10/2023;18;
PF0034100/20XEX;80;22/09/2023;02/10/2023;10;
PF0034100/20XEX;40;22/09/2023;03/10/2023;11;
PF0034100/20XEX;40;10/10/2023;12/10/2023;2;
PF0034100/20XEX;20;02/10/2023;18/10/2023;16;
PF0034100/20XEX;20;02/10/2023;18/10/2023;16;
PF0034100/20XEX;40;10/10/2023;18/10/2023;8;
PF0034100/20XEX;40;16/10/2023;18/10/2023;2;
PF0148100/20XEX;150;11/10/2023;23/10/2023;12;
PF0148100/20XEX;150;11/10/2023;23/10/2023;12;
PF0034100/20XEX;40;16/10/2023;23/10/2023;7;
PF0034100/20XEX;80;31/10/2023;08/11/2023;8;
PF0034100/20XEX;40;31/10/2023;20/11/2023;20;
PF0034100/20XEX;40;31/10/2023;20/11/2023;20;
PF0034100/20XEX;40;31/10/2023;21/11/2023;21;
PF0034100/20XEX;80;31/10/2023;21/11/2023;21;
PF0034100/20XEX;40;31/10/2023;04/12/2023;34;
PF0034100/20XEX;40;31/10/2023;05/12/2023;35;
PF0034100/20XEX;40;31/10/2023;06/12/2023;36;
PF0034100/20XEX;80;17/01/2024;02/02/2024;16;
PF0034100/20XEX;20;22/12/2023;05/02/2024;45;
PF0034100/20XEX;80;09/01/2024;06/02/2024;28;
PF0034100/20XEX;40;15/01/2024;06/02/2024;22;
PF0034100/20XEX;40;15/01/2024;06/02/2024;22;
PF0034100/20XEX;40;26/01/2024;06/02/2024;11;
PF0034100/20XEX;40;02/02/2024;06/02/2024;4;
PF0160100/20XEX;60;01/02/2024;09/02/2024;8;
PF0034100/20XEX;40;13/02/2024;19/02/2024;6;
PF0034100/20XEX;80;16/02/2024;20/02/2024;4;
PF0160100/20XEX;100;12/02/2024;22/02/2024;10;
PF0160100/20XEX;150;12/02/2024;23/02/2024;11;
PF0160100/20XEX;150;12/02/2024;26/02/2024;14;
PF0034100/20XEX;40;16/02/2024;18/03/2024;31;
PF0034100/20XEX;80;26/02/2024;18/03/2024;21;
PF0034100/20XEX;25;29/02/2024;18/03/2024;18;
PF0034100/20XEX;25;05/03/2024;19/03/2024;14;
PF0034100/20XEX;40;13/03/2024;25/03/2024;12;
PF0148100/20XEX;80;12/03/2024;27/03/2024;15;
PF0034100/20XEX;40;25/03/2024;27/03/2024;2;
PF0034100/20XEX;40;25/03/2024;15/04/2024;21;
PF0034100/20XEX;40;02/04/2024;15/04/2024;13;
PF0148100/20XEX;140;12/03/2024;06/05/2024;55;
PF0034100/20XEX;40;18/04/2024;10/05/2024;22;
PF0034100/20XEX;40;18/04/2024;10/05/2024;22;
PF0034100/20XEX;40;18/04/2024;10/05/2024;22;
PF0034100/20XEX;40;18/04/2024;10/05/2024;22;
PF0148100/20XEX;140;12/03/2024;13/05/2024;62;
PF0034100/20XEX;75;18/04/2024;13/05/2024;25;
PF0034100/20XEX;40;06/05/2024;13/05/2024;7;
PF0034100/20XEX;80;08/05/2024;13/05/2024;5;
PF0034100/20XEX;30;18/04/2024;14/05/2024;26;
PF0034100/20XEX;40;18/04/2024;14/05/2024;26;
PF0034100/20XEX;65;18/04/2024;14/05/2024;26;
PF0034100/20XEX;40;14/05/2024;06/06/2024;23;
PF0034100/20XEX;40;14/05/2024;06/06/2024;23;
PF0034100/20XEX;40;14/05/2024;06/06/2024;23;
PF0034100/20XEX;40;14/05/2024;07/06/2024;24;
PF0034100/20XEX;40;14/05/2024;07/06/2024;24;
PF0034100/20XEX;40;28/05/2024;07/06/2024;10;
PF0034100/20XEX;40;14/05/2024;11/06/2024;28;
PF0148100/20XEX;140;27/05/2024;11/06/2024;15;
PF0148100/20XEX;140;27/05/2024;11/06/2024;15;
PF0148100/20XEX;140;27/05/2024;12/06/2024;16;
PF0034100/20XEX;40;10/06/2024;13/06/2024;3;
PF0034100/20XEX;80;10/06/2024;13/06/2024;3;
PF0034100/20XEX;40;10/06/2024;17/06/2024;7;
PF0034100/20XEX;40;10/06/2024;17/06/2024;7;
PF0160100/20XEX;40;05/07/2024;12/07/2024;7;
PF0034100/20XEX;20;15/07/2024;23/07/2024;8;
PF0828100/20XEX;40;15/07/2024;23/07/2024;8;
PF0034100/20XEX;40;02/09/2024;09/09/2024;7;
PF0034100/20XEX;50;20/09/2024;26/09/2024;6;
PF0034100/20XEX;40;16/09/2024;30/09/2024;14;
PF0034100/20XEX;20;20/09/2024;30/09/2024;10;
PF0034100/20XEX;40;30/09/2024;03/10/2024;3;
PF0034100/20XEX;40;08/10/2024;15/10/2024;7;
PF0034100/20XEX;40;08/10/2024;15/10/2024;7;
PF0034100/20XEX;40;02/10/2024;16/10/2024;14;
PF0034100/20XEX;40;16/10/2024;22/10/2024;6;
PF0034100/20XEX;20;16/10/2024;24/10/2024;8;
PF0034100/20XEX;80;16/10/2024;24/10/2024;8;
PF0034100/20XEX;30;16/10/2024;07/11/2024;22;
PF0034100/20XEX;40;15/11/2024;28/11/2024;13;
PF0034100/20XEX;60;15/11/2024;02/12/2024;17;
PF0034100/20XEX;40;09/12/2024;03/01/2025;25;
PF0034100/20XEX;40;25/11/2024;07/01/2025;43;
PF0034100/20XEX;40;08/01/2025;06/02/2025;29;
PF0034100/20XEX;40;10/01/2025;11/02/2025;32;
PF0034100/20XEX;80;10/01/2025;13/02/2025;34;
PF0034100/20XEX;35;24/02/2025;03/03/2025;7;
PF0034100/20XEX;40;14/03/2025;07/04/2025;24;
PF0034100/20XEX;40;27/03/2025;07/04/2025;11;
PF0034100/20XEX;40;14/03/2025;08/04/2025;25;
PF0034100/20XEX;40;14/03/2025;08/04/2025;25;
PF0029100/20XEX;50;31/03/2025;10/04/2025;10;
PF0034100/20XEX;80;07/04/2025;10/04/2025;3;
PF0034100/20XEX;40;27/03/2025;18/04/2025;22;
PF0034100/20XEX;80;16/04/2025;06/05/2025;20;
PF0148100/20XEX;150;13/02/2025;12/05/2025;88;
PF0034100/20XEX;40;14/04/2025;13/05/2025;29;
PF0034100/20XEX;80;07/04/2025;14/05/2025;37;
PF0034100/20XEX;75;16/04/2025;14/05/2025;28;
PF0034100/20XEX;75;16/04/2025;14/05/2025;28;
PF0034100/20XEX;40;16/04/2025;16/05/2025;30;
PF0034100/20XEX;40;16/04/2025;20/05/2025;34;
PF0034100/20XEX;40;16/04/2025;22/05/2025;36;
PF0034100/20XEX;40;16/04/2025;22/05/2025;36;
PF0034100/20XEX;40;23/05/2025;30/05/2025;7;
PF0034100/20XEX;40;23/05/2025;03/06/2025;11;
PF0034100/20XEX;40;29/05/2025;05/06/2025;7;
PF0034100/20XEX;40;05/06/2025;11/06/2025;6;
PF0034100/20XEX;80;12/06/2025;17/06/2025;5;
PF0034100/20XEX;40;12/06/2025;18/06/2025;6;
PF0034100/20XEX;40;12/06/2025;19/06/2025;7;
PF0034100/20XEX;40;09/06/2025;20/06/2025;11;
PF0034100/20XEX;40;12/06/2025;20/06/2025;8;
PF0034100/20XEX;40;12/06/2025;20/06/2025;8;
PF0034100/20XEX;40;02/07/2025;14/07/2025;12;
PF0034100/20XEX;40;08/07/2025;14/07/2025;6;
PF0034100/20XEX;40;14/07/2025;21/07/2025;7;
PF0034100/20XEX;40;21/07/2025;01/08/2025;11;
PF0034100/20XEX;40;21/07/2025;01/08/2025;11;
PF0034100/20XEX;40;21/07/2025;01/08/2025;11;
PF0721100/20XP6;500;20/02/2023;22/02/2023;2;
PF0721100/20XP6;500;09/06/2023;12/06/2023;3;
PF0721100/20XP6;500;26/09/2023;03/10/2023;7;
PF0721100/20XP6;500;10/01/2024;12/01/2024;2;
PF0721100/20XP6;500;08/04/2024;09/04/2024;1;
PF0721100/20XP6;500;16/07/2024;17/07/2024;1;
PF0721100/20XP6;500;20/01/2025;21/01/2025;1;
PF0721100/20XP6;500;03/04/2025;04/04/2025;1;
PF0721100/20XP6;500;11/07/2025;14/07/2025;3;
PF0617110960L66;20;19/03/2025;02/04/2025;14;
PF06171196Z0L66;20;19/03/2025;02/04/2025;14;
PF0037156/10!66;30;16/02/2023;17/02/2023;1;
PF0037156/10!66;25;01/09/2023;18/09/2023;17;
PF0037156/10!66;30;23/10/2023;25/10/2023;2;
PF0037156/10!66;70;06/12/2023;10/01/2024;35;
PF0166156/10!66;21;21/12/2023;10/01/2024;20;
PF0037156/10!66;70;29/08/2024;17/09/2024;19;
PF0037156/10!66;20;20/09/2024;08/10/2024;18;
PF0166156/10!66;25;29/10/2024;08/11/2024;10;
PF0767160360XL6;21;24/10/2023;06/11/2023;13;
PF0767160360XL6;21;24/10/2023;06/11/2023;13;
PF0336160360XL6;200;16/11/2023;17/11/2023;1;
PF0771160360XL6;20;21/11/2023;05/12/2023;14;
PF0771160360XL6;20;21/11/2023;05/12/2023;14;
PF0771160360XL6;20;21/11/2023;05/12/2023;14;
PF0771160360XL6;21;22/11/2023;05/12/2023;13;
PF0767160360XL6;21;01/07/2024;09/07/2024;8;
PF0771160360XL6;20;12/09/2024;18/09/2024;6;
PF0771160360XL6;21;23/09/2024;02/10/2024;9;
PF0309180680-CO;59;26/05/2023;12/06/2023;17;
PF0309180680-CO;50;18/10/2023;06/11/2023;19;
PF0451283100LG6;40;30/06/2025;28/07/2025;28;
PF0451283100LG6;70;30/06/2025;28/07/2025;28;
PF0432333410A66;30;18/01/2023;02/02/2023;15;
PF0432333410A66;30;18/01/2023;02/02/2023;15;
PF0432333410A66;110;14/02/2023;28/02/2023;14;
PF0432333410A66;205;16/02/2023;07/03/2023;19;
PF0432333410A66;190;21/09/2023;03/10/2023;12;
PF0432333410A66;184;21/09/2023;11/10/2023;20;
PF0118402700INY;250;05/04/2023;16/05/2023;41;
PF0118402700INY;112;01/08/2023;06/09/2023;36;
PF0118402700INY;250;28/09/2023;16/10/2023;18;
PF0118402700INY;200;10/11/2023;30/11/2023;20;
PF0118402700INY;200;15/01/2024;08/02/2024;24;
PF0118402700INY;200;06/02/2024;22/02/2024;16;
PF0118402700INY;250;23/02/2024;08/03/2024;14;
PF0336402700INY;80;05/03/2024;08/03/2024;3;
PF0118402700INY;250;14/03/2024;08/04/2024;25;
PF0118402700INY;80;15/04/2024;24/04/2024;9;
PF0336402700INY;120;15/04/2024;24/04/2024;9;
PF0118402700INY;250;03/05/2024;28/05/2024;25;
PF0118402700INY;100;11/11/2024;26/11/2024;15;
PF0118402700INY;100;14/11/2024;26/11/2024;12;
PF0118402700INY;250;11/12/2024;18/12/2024;7;
PF0118402700INY;180;16/12/2024;19/12/2024;3;
PF0118402700INY;135;16/12/2024;10/01/2025;25;
PF0118402700INY;185;16/12/2024;17/01/2025;32;
PF0118402700INY;300;23/05/2025;06/06/2025;14;
PF030944/340LFF;21;19/12/2023;16/01/2024;28;
PF030944/340LFF;21;19/12/2023;26/01/2024;38;
PF030944/340LFF;20;16/02/2024;23/02/2024;7;
PF030944/340LFF;20;16/02/2024;26/02/2024;10;
PF000844/340XTC;40;24/02/2023;15/03/2023;19;
PF000844/340XTC;40;23/03/2023;05/04/2023;13;
PF000844/340XTC;40;15/05/2023;24/05/2023;9;
PF000844/340XTC;40;26/01/2024;02/02/2024;7;
PF000844/340XTC;23;10/06/2024;21/06/2024;11;
PF000844/340XTC;53;08/11/2024;05/12/2024;27;
PF000844/340XTC;56;13/01/2025;31/01/2025;18;
PF000844/340XTC;35;03/03/2025;07/03/2025;4;
PF000844/340XTC;45;03/03/2025;11/04/2025;39;
PF05704431B0IEX;110;24/02/2023;08/03/2023;12;
PF05704431B0IEX;184;12/04/2023;28/04/2023;16;
PF05704431B0IEX;170;12/04/2023;08/05/2023;26;
PF05704431B0IEX;168;12/04/2023;16/05/2023;34;
PF05704431B0IEX;168;12/04/2023;19/05/2023;37;
PF05704431B0IEX;87;12/04/2023;26/05/2023;44;
PF05704431B0IEX;170;12/04/2023;29/05/2023;47;
PF05704431B0IEX;46;02/05/2023;31/05/2023;29;
PF05704431B0IEX;46;02/05/2023;31/05/2023;29;
PF05704431B0IEX;170;02/05/2023;09/06/2023;38;
PF05704431B0IEX;46;31/05/2023;13/06/2023;13;
PF05704431B0IEX;46;31/05/2023;14/06/2023;14;
PF05704431B0IEX;26;03/08/2023;07/09/2023;35;
PF05704431B0IEX;26;29/08/2023;14/09/2023;16;
PF05704431B0IEX;113;29/08/2023;14/09/2023;16;
PF05704431B0IEX;98;06/09/2023;20/09/2023;14;
PF05704431B0IEX;24;06/09/2023;27/09/2023;21;
PF05704431B0IEX;98;11/10/2023;07/11/2023;27;
PF05704431B0IEX;26;25/10/2023;07/11/2023;13;
PF05704431B0IEX;26;16/01/2024;01/02/2024;16;
PF05704431B0IEX;26;16/01/2024;01/02/2024;16;
PF05704431B0IEX;26;16/01/2024;01/02/2024;16;
PF05704431B0IEX;171;05/02/2024;19/02/2024;14;
PF05704431B0IEX;25;16/04/2024;27/05/2024;41;
PF05704431B0IEX;26;16/04/2024;27/05/2024;41;
PF05704431B0IEX;26;16/04/2024;27/05/2024;41;
PF05704431B0IEX;26;16/04/2024;27/05/2024;41;
PF05704431B0IEX;26;16/04/2024;27/05/2024;41;
PF05704431B0IEX;26;16/04/2024;27/05/2024;41;
PF05704431B0IEX;26;16/04/2024;27/05/2024;41;
PF05704431B0IEX;26;16/04/2024;27/05/2024;41;
PF05704431B0IEX;26;16/04/2024;27/05/2024;41;
PF05704431B0IEX;25;29/05/2024;19/06/2024;21;
PF05704431B0IEX;26;29/05/2024;21/06/2024;23;
PF05704431B0IEX;26;29/05/2024;21/06/2024;23;
PF05704431B0IEX;26;29/05/2024;26/06/2024;28;
PF05704431B0IEX;25;29/05/2024;01/07/2024;33;
PF05704431B0IEX;25;03/04/2025;29/04/2025;26;
PF05704431B0IEX;141;29/04/2025;09/05/2025;10;
PF05704431B0IEX;64;30/06/2025;24/07/2025;24;
PF05704431B0IEX;23;22/07/2025;24/07/2025;2;
PF05704431B0IEX;23;22/07/2025;25/07/2025;3;
PF0102443410I66;70;24/01/2023;16/02/2023;23;
PF0102443410I66;22;24/01/2023;17/02/2023;24;
PF0102443410I66;42;13/03/2024;02/04/2024;20;
PF0102443410I66;15;31/05/2024;12/06/2024;12;
PF0102443410I66;47;31/05/2024;12/06/2024;12;
PF0102443410I66;25;31/01/2025;19/02/2025;19;
PF0102443410I66;50;31/01/2025;19/02/2025;19;
PF0102443410I66;25;31/01/2025;20/02/2025;20;
PF0102443410I66;22;21/05/2025;12/06/2025;22;
PF0102443410I66;22;29/05/2025;16/06/2025;18;
PF0309443410LEP;55;02/02/2023;10/02/2023;8;
PF0309443410LEP;50;23/01/2023;13/02/2023;21;
PF0309443410LEP;58;02/02/2023;13/02/2023;11;
PF0309443410LEP;54;23/01/2023;14/02/2023;22;
PF0309443410LEP;72;13/02/2023;27/02/2023;14;
PF0309443410LEP;70;13/02/2023;01/03/2023;16;
PF0309443410LEP;38;07/03/2023;22/03/2023;15;
PF0309443410LEP;100;09/03/2023;23/03/2023;14;
PF0309443410LEP;106;10/03/2023;27/03/2023;17;
PF0309443410LEP;100;26/04/2023;17/05/2023;21;
PF0309443410LEP;86;26/04/2023;19/05/2023;23;
PF0309443410LEP;100;26/04/2023;22/05/2023;26;
PF0309443410LEP;90;26/04/2023;25/05/2023;29;
